"","game_id","season","week","home_team","away_team","home_points","away_points","matchup","formatted_spread","over_under"
"3085",401441337,2022,10,"Savannah State","Lane",NA,NA,"Lane @ Savannah State",NA,NA
"3086",401415181,2022,10,"Portland State","Northern Colorado",NA,NA,"Northern Colorado @ Portland State",NA,NA
"3087",401431590,2022,10,"Kentucky Wesleyan","Tiffin",NA,NA,"Tiffin @ Kentucky Wesleyan",NA,NA
"3088",401439560,2022,10,"Methodist","Greensboro",NA,NA,"Greensboro @ Methodist",NA,NA
"3089",401430737,2022,10,"Northwestern Oklahoma State","Arkansas Tech",NA,NA,"Arkansas Tech @ Northwestern Oklahoma State",NA,NA
"3090",401425426,2022,10,"Tennessee State","Southeast Missouri State",NA,NA,"Southeast Missouri State @ Tennessee State",NA,NA
"3091",401432140,2022,10,"West Liberty","WV State",NA,NA,"WV State @ West Liberty",NA,NA
"3092",401423951,2022,10,"Florida A&M","Southern",NA,NA,"Southern @ Florida A&M",NA,NA
"3093",401418799,2022,10,"Southeastern Louisiana","Houston Baptist",NA,NA,"Houston Baptist @ Southeastern Louisiana",NA,NA
"3094",401431853,2022,10,"Valdosta State","West Florida",NA,NA,"West Florida @ Valdosta State",NA,NA
"3095",401423923,2022,10,"Texas Southern","Jackson State",NA,NA,"Jackson State @ Texas Southern",NA,NA
"3096",401413263,2022,10,"UC Davis","Idaho State",NA,NA,"Idaho State @ UC Davis",NA,NA
"3097",401415254,2022,10,"San Diego State","UNLV",NA,NA,"UNLV @ San Diego State",NA,NA
"3098",401462519,2022,10,"Tarleton State","Abilene Christian",NA,NA,"Abilene Christian @ Tarleton State",NA,NA
"3099",401432816,2022,10,"Hendrix College","Rhodes",NA,NA,"Rhodes @ Hendrix College",NA,NA
"3100",401431599,2022,10,"Angelo State","Central Washington",NA,NA,"Central Washington @ Angelo State",NA,NA
"3101",401404130,2022,10,"Notre Dame","Clemson",NA,NA,"Clemson @ Notre Dame",NA,NA
"3102",401473448,2022,10,"Utah Tech","Southern Utah",NA,NA,"Southern Utah @ Utah Tech",NA,NA
"3103",401418807,2022,10,"McNeese","Eastern Illinois",NA,NA,"Eastern Illinois @ McNeese",NA,NA
"3104",401431914,2022,10,"West Texas A&M","Eastern New Mexico",NA,NA,"Eastern New Mexico @ West Texas A&M",NA,NA
"3105",401413232,2022,10,"Montana","Cal Poly",NA,NA,"Cal Poly @ Montana",NA,NA
"3106",401439553,2022,10,"Chapman","Cal Lutheran",NA,NA,"Cal Lutheran @ Chapman",NA,NA
"3107",401416636,2022,11,"Toledo","Ball State",NA,NA,"Ball State @ Toledo",NA,NA
"3108",401416638,2022,11,"Miami (OH)","Ohio",NA,NA,"Ohio @ Miami (OH)",NA,NA
"3109",401416637,2022,11,"Akron","Eastern Michigan",NA,NA,"Eastern Michigan @ Akron",NA,NA
"3110",401416640,2022,11,"Central Michigan","Buffalo",NA,NA,"Buffalo @ Central Michigan",NA,NA
"3111",401416639,2022,11,"Western Michigan","Northern Illinois",NA,NA,"Northern Illinois @ Western Michigan",NA,NA
"3112",401416641,2022,11,"Bowling Green","Kent State",NA,NA,"Kent State @ Bowling Green",NA,NA
"3113",401415653,2022,11,"Memphis","Tulsa",NA,NA,"Tulsa @ Memphis",NA,NA
"3114",401426370,2022,11,"Louisiana","Georgia Southern",NA,NA,"Georgia Southern @ Louisiana",NA,NA
"3115",401450200,2022,11,"College of New Jersey","Kean",NA,NA,"Kean @ College of New Jersey",NA,NA
"3116",401431066,2022,11,"Rowan","University of New England",NA,NA,"University of New England @ Rowan",NA,NA
"3117",401415654,2022,11,"Cincinnati","East Carolina",NA,NA,"East Carolina @ Cincinnati",NA,NA
"3118",401404033,2022,11,"USC","Colorado",NA,NA,"Colorado @ USC",NA,NA
"3119",401425458,2022,11,"Portland State","Sacramento State",NA,NA,"Sacramento State @ Portland State",NA,NA
"3120",401415259,2022,11,"UNLV","Fresno State",NA,NA,"Fresno State @ UNLV",NA,NA
"3121",401405136,2022,11,"Minnesota","Northwestern",NA,NA,"Northwestern @ Minnesota",NA,NA
"3122",401426374,2022,11,"Old Dominion","James Madison",NA,NA,"James Madison @ Old Dominion",NA,NA
"3123",401432679,2022,11,"John Carroll","Otterbein",NA,NA,"Otterbein @ John Carroll",NA,NA
"3124",401430959,2022,11,"Coe","Wartburg",NA,NA,"Wartburg @ Coe",NA,NA
"3125",401403942,2022,11,"Kentucky","Vanderbilt",NA,NA,"Vanderbilt @ Kentucky",NA,NA
"3126",401403939,2022,11,"Arkansas","LSU",NA,NA,"LSU @ Arkansas",NA,NA
"3127",401403940,2022,11,"Auburn","Texas A&M",NA,NA,"Texas A&M @ Auburn",NA,NA
"3128",401403941,2022,11,"Florida","South Carolina",NA,NA,"South Carolina @ Florida",NA,NA
"3129",401403943,2022,11,"Ole Miss","Alabama",NA,NA,"Alabama @ Ole Miss",NA,NA
"3130",401403944,2022,11,"Mississippi State","Georgia",NA,NA,"Georgia @ Mississippi State",NA,NA
"3131",401404034,2022,11,"UCLA","Arizona",NA,NA,"Arizona @ UCLA",NA,NA
"3132",401404035,2022,11,"Washington State","Arizona State",NA,NA,"Arizona State @ Washington State",NA,NA
"3133",401455580,2022,11,"Pace","Bentley",NA,NA,"Bentley @ Pace",NA,NA
"3134",401431618,2022,11,"Texas A&M-Kingsville","Western Oregon",NA,NA,"Western Oregon @ Texas A&M-Kingsville",NA,NA
"3135",401404036,2022,11,"Oregon State","California",NA,NA,"California @ Oregon State",NA,NA
"3136",401403945,2022,11,"Tennessee","Missouri",NA,NA,"Missouri @ Tennessee",NA,NA
"3137",401405140,2022,11,"Penn State","Maryland",NA,NA,"Maryland @ Penn State",NA,NA
"3138",401411158,2022,11,"Clemson","Louisville",NA,NA,"Louisville @ Clemson",NA,NA
"3139",401411163,2022,11,"Virginia","Pittsburgh",NA,NA,"Pittsburgh @ Virginia",NA,NA
"3140",401411159,2022,11,"Duke","Virginia Tech",NA,NA,"Virginia Tech @ Duke",NA,NA
"3141",401411160,2022,11,"Georgia Tech","Miami",NA,NA,"Miami @ Georgia Tech",NA,NA
"3142",401411161,2022,11,"NC State","Boston College",NA,NA,"Boston College @ NC State",NA,NA
"3143",401411162,2022,11,"Syracuse","Florida State",NA,NA,"Florida State @ Syracuse",NA,NA
"3144",401411164,2022,11,"Wake Forest","North Carolina",NA,NA,"North Carolina @ Wake Forest",NA,NA
"3145",401414784,2022,11,"Arkansas State","UMass",NA,NA,"UMass @ Arkansas State",NA,NA
"3146",401415260,2022,11,"San Diego State","San José State",NA,NA,"San José State @ San Diego State",NA,NA
"3147",401415655,2022,11,"Houston","Temple",NA,NA,"Temple @ Houston",NA,NA
"3148",401415656,2022,11,"South Florida","SMU",NA,NA,"SMU @ South Florida",NA,NA
"3149",401405137,2022,11,"Michigan","Nebraska",NA,NA,"Nebraska @ Michigan",NA,NA
"3150",401420853,2022,11,"Incarnate Word","Utah Tech",NA,NA,"Utah Tech @ Incarnate Word",NA,NA
"3151",401415657,2022,11,"Tulane","UCF",NA,NA,"UCF @ Tulane",NA,NA
"3152",401426371,2022,11,"Coastal Carolina","Southern Mississippi",NA,NA,"Southern Mississippi @ Coastal Carolina",NA,NA
"3153",401432693,2022,11,"Ohio Northern","Wilmington (OH)",NA,NA,"Wilmington (OH) @ Ohio Northern",NA,NA
"3154",401426372,2022,11,"Georgia State","Louisiana Monroe",NA,NA,"Louisiana Monroe @ Georgia State",NA,NA
"3155",401426373,2022,11,"Marshall","Appalachian State",NA,NA,"Appalachian State @ Marshall",NA,NA
"3156",401431058,2022,11,"Salve Regina","Husson",NA,NA,"Husson @ Salve Regina",NA,NA
"3157",401432627,2022,11,"DePauw","Wabash College",NA,NA,"Wabash College @ DePauw",NA,NA
"3158",401435139,2022,11,"Catholic University","Springfield",NA,NA,"Springfield @ Catholic University",NA,NA
"3159",401435147,2022,11,"Merchant Marine","Coast Guard",NA,NA,"Coast Guard @ Merchant Marine",NA,NA
"3160",401439545,2022,11,"Worcester Polytechnic","MIT",NA,NA,"MIT @ Worcester Polytechnic",NA,NA
"3161",401404111,2022,11,"Texas Tech","Kansas",NA,NA,"Kansas @ Texas Tech",NA,NA
"3162",401404038,2022,11,"Utah","Stanford",NA,NA,"Stanford @ Utah",NA,NA
"3163",401404037,2022,11,"Oregon","Washington",NA,NA,"Washington @ Oregon",NA,NA
"3164",401405134,2022,11,"Illinois","Purdue",NA,NA,"Purdue @ Illinois",NA,NA
"3165",401404110,2022,11,"Oklahoma State","Iowa State",NA,NA,"Iowa State @ Oklahoma State",NA,NA
"3166",401405139,2022,11,"Ohio State","Indiana",NA,NA,"Indiana @ Ohio State",NA,NA
"3167",401405138,2022,11,"Michigan State","Rutgers",NA,NA,"Rutgers @ Michigan State",NA,NA
"3168",401405135,2022,11,"Iowa","Wisconsin",NA,NA,"Wisconsin @ Iowa",NA,NA
"3169",401404109,2022,11,"Baylor","Kansas State",NA,NA,"Kansas State @ Baylor",NA,NA
"3170",401404113,2022,11,"Texas","TCU",NA,NA,"TCU @ Texas",NA,NA
"3171",401404112,2022,11,"West Virginia","Oklahoma",NA,NA,"Oklahoma @ West Virginia",NA,NA
"3172",401432580,2022,11,"Ohio Wesleyan","Hiram",NA,NA,"Hiram @ Ohio Wesleyan",NA,NA
"3173",401432391,2022,11,"American International","St. Anselm",NA,NA,"St. Anselm @ American International",NA,NA
"3174",401425429,2022,11,"Central Connecticut","Merrimack",NA,NA,"Merrimack @ Central Connecticut",NA,NA
"3175",401423431,2022,11,"St Francis (PA)","Duquesne",NA,NA,"Duquesne @ St Francis (PA)",NA,NA
"3176",401423423,2022,11,"Wagner","Sacred Heart",NA,NA,"Sacred Heart @ Wagner",NA,NA
"3177",401423003,2022,11,"Lehigh","Colgate",NA,NA,"Colgate @ Lehigh",NA,NA
"3178",401415194,2022,11,"Brown","Columbia",NA,NA,"Columbia @ Brown",NA,NA
"3179",401441950,2022,11,"Dean College","Keystone",NA,NA,"Keystone @ Dean College",NA,NA
"3180",401438656,2022,11,"Westfield State","Fitchburg State",NA,NA,"Fitchburg State @ Westfield State",NA,NA
"3181",401438648,2022,11,"Lebanon Valley","Albright",NA,NA,"Albright @ Lebanon Valley",NA,NA
"3182",401435130,2022,11,"Trinity (CT)","Wesleyan",NA,NA,"Wesleyan @ Trinity (CT)",NA,NA
"3183",401433404,2022,11,"Rensselaer","Union",NA,NA,"Union @ Rensselaer",NA,NA
"3184",401432537,2022,11,"Moravian","Muhlenberg",NA,NA,"Muhlenberg @ Moravian",NA,NA
"3185",401431264,2022,11,"Illinois College","Beloit College",NA,NA,"Beloit College @ Illinois College",NA,NA
"3186",401431177,2022,11,"Plymouth State","UMass Dartmouth",NA,NA,"UMass Dartmouth @ Plymouth State",NA,NA
"3187",401431169,2022,11,"Bridgewater State","Mass Maritime",NA,NA,"Mass Maritime @ Bridgewater State",NA,NA
"3188",401431038,2022,11,"Johns Hopkins","McDaniel College",NA,NA,"McDaniel College @ Johns Hopkins",NA,NA
"3189",401430974,2022,11,"Luther","Nebraska Wesleyan University",NA,NA,"Nebraska Wesleyan University @ Luther",NA,NA
"3190",401437207,2022,11,"SUNY Maritime","Alfred State College",NA,NA,"Alfred State College @ SUNY Maritime",NA,NA
"3191",401404131,2022,11,"Navy","Notre Dame",NA,NA,"Notre Dame @ Navy",NA,NA
"3192",401404156,2022,11,"Connecticut","Liberty",NA,NA,"Liberty @ Connecticut",NA,NA
"3193",401433036,2022,11,"Seton Hill College","Millersville",NA,NA,"Millersville @ Seton Hill College",NA,NA
"3194",401433029,2022,11,"Edinboro","Lock Haven",NA,NA,"Lock Haven @ Edinboro",NA,NA
"3195",401433005,2022,11,"Clarion","West Chester",NA,NA,"West Chester @ Clarion",NA,NA
"3196",401432707,2022,11,"Limestone","Emory & Henry",NA,NA,"Emory & Henry @ Limestone",NA,NA
"3197",401456159,2022,11,"Framingham State","Worcester State College",NA,NA,"Worcester State College @ Framingham State",NA,NA
"3198",401433048,2022,11,"Mercyhurst","Shepherd",NA,NA,"Shepherd @ Mercyhurst",NA,NA
"3199",401421110,2022,11,"Marist","Valparaiso",NA,NA,"Valparaiso @ Marist",NA,NA
"3200",401445806,2022,11,"Hamilton","Bates College",NA,NA,"Bates College @ Hamilton",NA,NA
"3201",401444603,2022,11,"Williams","Amherst College",NA,NA,"Amherst College @ Williams",NA,NA
"3202",401431824,2022,11,"Tiffin","Findlay",NA,NA,"Findlay @ Tiffin",NA,NA
"3203",401432997,2022,11,"California (PA)","East Stroudsburg",NA,NA,"East Stroudsburg @ California (PA)",NA,NA
"3204",401431402,2022,11,"Yale","Princeton",NA,NA,"Princeton @ Yale",NA,NA
"3205",401428200,2022,11,"North Carolina A&T","Charleston Southern",NA,NA,"Charleston Southern @ North Carolina A&T",NA,NA
"3206",401424446,2022,11,"Albany","Maine",NA,NA,"Maine @ Albany",NA,NA
"3207",401431541,2022,11,"Davenport","Grand Valley State",NA,NA,"Grand Valley State @ Davenport",NA,NA
"3208",401443323,2022,11,"Holy Cross","Bryant",NA,NA,"Bryant @ Holy Cross",NA,NA
"3209",401444124,2022,11,"Wilkes","King's College (PA)",NA,NA,"King's College (PA) @ Wilkes",NA,NA
"3210",401433052,2022,11,"Gannon","Shippensburg",NA,NA,"Shippensburg @ Gannon",NA,NA
"3211",401431820,2022,11,"Lake Erie College","Northern Michigan",NA,NA,"Northern Michigan @ Lake Erie College",NA,NA
"3212",401431049,2022,11,"Nichols","Curry",NA,NA,"Curry @ Nichols",NA,NA
"3213",401437192,2022,11,"Southern Connecticut State","New Haven",NA,NA,"New Haven @ Southern Connecticut State",NA,NA
"3214",401422985,2022,11,"Georgetown","Bucknell",NA,NA,"Bucknell @ Georgetown",NA,NA
"3215",401450191,2022,11,"Tufts","Middlebury",NA,NA,"Middlebury @ Tufts",NA,NA
"3216",401456808,2022,11,"Post University","Assumption",NA,NA,"Assumption @ Post University",NA,NA
"3217",401424449,2022,11,"Stony Brook","Towson",NA,NA,"Towson @ Stony Brook",NA,NA
"3218",401424448,2022,11,"New Hampshire","Rhode Island",NA,NA,"Rhode Island @ New Hampshire",NA,NA
"3219",401424447,2022,11,"Delaware","Richmond",NA,NA,"Richmond @ Delaware",NA,NA
"3220",401424401,2022,11,"Hampton","Elon",NA,NA,"Elon @ Hampton",NA,NA
"3221",401424392,2022,11,"William & Mary","Villanova",NA,NA,"Villanova @ William & Mary",NA,NA
"3222",401423161,2022,11,"Dayton","Morehead State",NA,NA,"Morehead State @ Dayton",NA,NA
"3223",401422994,2022,11,"Fordham","Lafayette",NA,NA,"Lafayette @ Fordham",NA,NA
"3224",401420819,2022,11,"North Dakota","South Dakota",NA,NA,"South Dakota @ North Dakota",NA,NA
"3225",401418636,2022,11,"Kennesaw State","Austin Peay",NA,NA,"Austin Peay @ Kennesaw State",NA,NA
"3226",401441992,2022,11,"Long Island University","Stonehill",NA,NA,"Stonehill @ Long Island University",NA,NA
"3227",401418601,2022,11,"Pennsylvania","Harvard",NA,NA,"Harvard @ Pennsylvania",NA,NA
"3228",401431550,2022,11,"Saginaw Valley","Michigan Tech",NA,NA,"Michigan Tech @ Saginaw Valley",NA,NA
"3229",401431560,2022,11,"Northwood (MI)","Walsh",NA,NA,"Walsh @ Northwood (MI)",NA,NA
"3230",401431570,2022,11,"Wayne State (MI)","Ferris State",NA,NA,"Ferris State @ Wayne State (MI)",NA,NA
"3231",401431578,2022,11,"Ashland","Kentucky Wesleyan",NA,NA,"Kentucky Wesleyan @ Ashland",NA,NA
"3232",401433123,2022,11,"Lenoir-Rhyne","Tusculum",NA,NA,"Tusculum @ Lenoir-Rhyne",NA,NA
"3233",401461021,2022,11,"St. Vincent","Bethany (WV)",NA,NA,"Bethany (WV) @ St. Vincent",NA,NA
"3234",401432717,2022,11,"Ferrum","Averett",NA,NA,"Averett @ Ferrum",NA,NA
"3235",401430950,2022,11,"Simpson College","Buena Vista",NA,NA,"Buena Vista @ Simpson College",NA,NA
"3236",401430967,2022,11,"Dubuque","Central",NA,NA,"Central @ Dubuque",NA,NA
"3237",401430995,2022,11,"Belhaven College","Maryville TN",NA,NA,"Maryville TN @ Belhaven College",NA,NA
"3238",401431186,2022,11,"Adrian","Olivet College",NA,NA,"Olivet College @ Adrian",NA,NA
"3239",401431210,2022,11,"Kalamazoo","Trine",NA,NA,"Trine @ Kalamazoo",NA,NA
"3240",401431273,2022,11,"Ripon","Lawrence",NA,NA,"Lawrence @ Ripon",NA,NA
"3241",401431287,2022,11,"Cornell College (IA)","Grinnell",NA,NA,"Grinnell @ Cornell College (IA)",NA,NA
"3242",401431297,2022,11,"Knox College","Monmouth (IL)",NA,NA,"Monmouth (IL) @ Knox College",NA,NA
"3243",401431310,2022,11,"St. Norbert","Concordia (IL)",NA,NA,"Concordia (IL) @ St. Norbert",NA,NA
"3244",401432542,2022,11,"Carroll (WI)","Washington (MO)",NA,NA,"Washington (MO) @ Carroll (WI)",NA,NA
"3245",401432559,2022,11,"Ithaca","SUNY Cortland",NA,NA,"SUNY Cortland @ Ithaca",NA,NA
"3246",401432588,2022,11,"Denison","Kenyon",NA,NA,"Kenyon @ Denison",NA,NA
"3247",401432615,2022,11,"Oberlin","Wooster",NA,NA,"Wooster @ Oberlin",NA,NA
"3248",401432636,2022,11,"Salisbury","Christopher Newport",NA,NA,"Christopher Newport @ Salisbury",NA,NA
"3249",401432645,2022,11,"Whitworth","George Fox University",NA,NA,"George Fox University @ Whitworth",NA,NA
"3250",401432725,2022,11,"Hampden-Sydney","Randolph-Macon",NA,NA,"Randolph-Macon @ Hampden-Sydney",NA,NA
"3251",401432733,2022,11,"Washington & Lee","Shenandoah",NA,NA,"Shenandoah @ Washington & Lee",NA,NA
"3252",401432771,2022,11,"Geneva College","Westminster PA",NA,NA,"Westminster PA @ Geneva College",NA,NA
"3253",401432777,2022,11,"Grove City College","Thiel College",NA,NA,"Thiel College @ Grove City College",NA,NA
"3254",401438674,2022,11,"Guilford","Bridgewater (VA)",NA,NA,"Bridgewater (VA) @ Guilford",NA,NA
"3255",401441267,2022,11,"Montclair State","William Paterson",NA,NA,"William Paterson @ Montclair State",NA,NA
"3256",401441935,2022,11,"Susquehanna","Juniata",NA,NA,"Juniata @ Susquehanna",NA,NA
"3257",401443125,2022,11,"St. Vincent","Bethany Co",NA,NA,"Bethany Co @ St. Vincent",NA,NA
"3258",401435058,2022,11,"Newberry","Mars Hill",NA,NA,"Mars Hill @ Newberry",NA,NA
"3259",401438602,2022,11,"Catawba","Carson-Newman",NA,NA,"Carson-Newman @ Catawba",NA,NA
"3260",401441886,2022,11,"WV Wesleyan","Glenville State",NA,NA,"Glenville State @ WV Wesleyan",NA,NA
"3261",401432809,2022,11,"Centre","Millsaps",NA,NA,"Millsaps @ Centre",NA,NA
"3262",401431193,2022,11,"Alma College","Albion",NA,NA,"Albion @ Alma College",NA,NA
"3263",401432879,2022,11,"Southern Virginia","Brevard College",NA,NA,"Brevard College @ Southern Virginia",NA,NA
"3264",401432887,2022,11,"Greensboro","NC Wesleyan",NA,NA,"NC Wesleyan @ Greensboro",NA,NA
"3265",401435098,2022,11,"Hobart","Rochester",NA,NA,"Rochester @ Hobart",NA,NA
"3266",401435121,2022,11,"Wittenberg","Hilbert College",NA,NA,"Hilbert College @ Wittenberg",NA,NA
"3267",401435194,2022,11,"Minnesota-Morris","Greenville",NA,NA,"Greenville @ Minnesota-Morris",NA,NA
"3268",401437004,2022,11,"Gettysburg","Franklin & Marshall",NA,NA,"Franklin & Marshall @ Gettysburg",NA,NA
"3269",401438641,2022,11,"Alvernia University","FDU-Florham",NA,NA,"FDU-Florham @ Alvernia University",NA,NA
"3270",401445171,2022,11,"St Lawrence","Buffalo State",NA,NA,"Buffalo State @ St Lawrence",NA,NA
"3271",401445174,2022,11,"Widener","Delaware Valley",NA,NA,"Delaware Valley @ Widener",NA,NA
"3272",401445768,2022,11,"Morrisville State","Hartwick",NA,NA,"Hartwick @ Morrisville State",NA,NA
"3273",401431584,2022,11,"Ohio Dominican","Hillsdale",NA,NA,"Hillsdale @ Ohio Dominican",NA,NA
"3274",401445924,2022,11,"Western New England","Endicott College",NA,NA,"Endicott College @ Western New England",NA,NA
"3275",401432109,2022,11,"Charleston (WV)","WV State",NA,NA,"WV State @ Charleston (WV)",NA,NA
"3276",401446236,2022,11,"Ursinus","Dickinson",NA,NA,"Dickinson @ Ursinus",NA,NA
"3277",401431159,2022,11,"Misericordia","Lycoming",NA,NA,"Lycoming @ Misericordia",NA,NA
"3278",401432785,2022,11,"Waynesburg","Washington & Jefferson",NA,NA,"Washington & Jefferson @ Waynesburg",NA,NA
"3279",401435091,2022,11,"St. John Fisher","Utica",NA,NA,"Utica @ St. John Fisher",NA,NA
"3280",401432843,2022,11,"Westminster","Crown College",NA,NA,"Crown College @ Westminster",NA,NA
"3281",401433021,2022,11,"Slippery Rock","Kutztown",NA,NA,"Kutztown @ Slippery Rock",NA,NA
"3282",401432965,2022,11,"Upper Iowa","Sioux Falls",NA,NA,"Sioux Falls @ Upper Iowa",NA,NA
"3283",401415411,2022,11,"Cornell","Dartmouth",NA,NA,"Dartmouth @ Cornell",NA,NA
"3284",401432960,2022,11,"Minnesota State","Winona State",NA,NA,"Winona State @ Minnesota State",NA,NA
"3285",401432428,2022,11,"Concordia-St. Paul","Minot State",NA,NA,"Minot State @ Concordia-St. Paul",NA,NA
"3286",401422977,2022,11,"East Tennessee State","Western Carolina",NA,NA,"Western Carolina @ East Tennessee State",NA,NA
"3287",401432419,2022,11,"Wayne State (NE)","Minnesota St-Moorhead",NA,NA,"Minnesota St-Moorhead @ Wayne State (NE)",NA,NA
"3288",401426254,2022,11,"Howard","South Carolina State",NA,NA,"South Carolina State @ Howard",NA,NA
"3289",401428195,2022,11,"Campbell","Gardner-Webb",NA,NA,"Gardner-Webb @ Campbell",NA,NA
"3290",401432126,2022,11,"West Liberty","Frostburg State",NA,NA,"Frostburg State @ West Liberty",NA,NA
"3291",401432099,2022,11,"Alderson-Broaddus","Notre Dame College",NA,NA,"Notre Dame College @ Alderson-Broaddus",NA,NA
"3292",401431116,2022,11,"Alfred","Brockport State (NY)",NA,NA,"Brockport State (NY) @ Alfred",NA,NA
"3293",401418790,2022,11,"Tarleton State","Abilene Christian",NA,NA,"Abilene Christian @ Tarleton State",NA,NA
"3294",401431126,2022,11,"Franklin","Hanover",NA,NA,"Hanover @ Franklin",NA,NA
"3295",401431142,2022,11,"Mount St. Joseph","Rose-Hulman",NA,NA,"Rose-Hulman @ Mount St. Joseph",NA,NA
"3296",401433407,2022,11,"Bluffton","Defiance",NA,NA,"Defiance @ Bluffton",NA,NA
"3297",401432670,2022,11,"Baldwin-Wallace","Mount Union",NA,NA,"Mount Union @ Baldwin-Wallace",NA,NA
"3298",401433139,2022,11,"Wingate","UVA-Wise",NA,NA,"UVA-Wise @ Wingate",NA,NA
"3299",401413211,2022,11,"Wofford","VMI",NA,NA,"VMI @ Wofford",NA,NA
"3300",401421135,2022,11,"Chattanooga","Samford",NA,NA,"Samford @ Chattanooga",NA,NA
"3301",401435184,2022,11,"Capital","Heidelberg",NA,NA,"Heidelberg @ Capital",NA,NA
"3302",401435187,2022,11,"Muskingum","Marietta",NA,NA,"Marietta @ Muskingum",NA,NA
"3303",401439526,2022,11,"Anderson (IN)","Manchester",NA,NA,"Manchester @ Anderson (IN)",NA,NA
"3304",401420795,2022,11,"Norfolk State","North Carolina Central",NA,NA,"North Carolina Central @ Norfolk State",NA,NA
"3305",401432757,2022,11,"Case Western Reserve","Carnegie Mellon",NA,NA,"Carnegie Mellon @ Case Western Reserve",NA,NA
"3306",401433086,2022,11,"South Dakota Mines","Chadron State",NA,NA,"Chadron State @ South Dakota Mines",NA,NA
"3307",401413222,2022,11,"Jacksonville State","Eastern Kentucky",NA,NA,"Eastern Kentucky @ Jacksonville State",NA,NA
"3308",401428473,2022,11,"Murray State","Robert Morris",NA,NA,"Robert Morris @ Murray State",NA,NA
"3309",401432802,2022,11,"Berry College","Hendrix College",NA,NA,"Hendrix College @ Berry College",NA,NA
"3310",401418843,2022,11,"Western Illinois","Indiana State",NA,NA,"Indiana State @ Western Illinois",NA,NA
"3311",401420786,2022,11,"Delaware State","Morgan State",NA,NA,"Morgan State @ Delaware State",NA,NA
"3312",401433079,2022,11,"Black Hills State","Colorado State-Pueblo",NA,NA,"Colorado State-Pueblo @ Black Hills State",NA,NA
"3313",401438623,2022,11,"Rhodes","Birmingham-Southern",NA,NA,"Birmingham-Southern @ Rhodes",NA,NA
"3314",401435347,2022,11,"Wisconsin-Eau Claire","UW-Oshkosh",NA,NA,"UW-Oshkosh @ Wisconsin-Eau Claire",NA,NA
"3315",401432986,2022,11,"Indiana (PA)","Bloomsburg",NA,NA,"Bloomsburg @ Indiana (PA)",NA,NA
"3316",401435216,2022,11,"UW-Whitewater","Wisconsin-Stevens Point",NA,NA,"Wisconsin-Stevens Point @ UW-Whitewater",NA,NA
"3317",401435200,2022,11,"Huntingdon","LaGrange College",NA,NA,"LaGrange College @ Huntingdon",NA,NA
"3318",401432570,2022,11,"Benedictine (IL)","Wisconsin Lutheran",NA,NA,"Wisconsin Lutheran @ Benedictine (IL)",NA,NA
"3319",401432528,2022,11,"Mary Hardin-Baylor","McMurry",NA,NA,"McMurry @ Mary Hardin-Baylor",NA,NA
"3320",401431498,2022,11,"Indianapolis","Truman State",NA,NA,"Truman State @ Indianapolis",NA,NA
"3321",401432411,2022,11,"Northern State","Minnesota-Duluth",NA,NA,"Minnesota-Duluth @ Northern State",NA,NA
"3322",401432955,2022,11,"Southwest Minnesota State","Augustana (SD)",NA,NA,"Augustana (SD) @ Southwest Minnesota State",NA,NA
"3323",401431085,2022,11,"Elmhurst","Illinois Wesleyan",NA,NA,"Illinois Wesleyan @ Elmhurst",NA,NA
"3324",401433098,2022,11,"Colorado Mines","Fort Lewis",NA,NA,"Fort Lewis @ Colorado Mines",NA,NA
"3325",401431014,2022,11,"Sul Ross State","Southwestern University",NA,NA,"Southwestern University @ Sul Ross State",NA,NA
"3326",401431005,2022,11,"Austin College","Howard Payne",NA,NA,"Howard Payne @ Austin College",NA,NA
"3327",401432822,2022,11,"Trinity (TX)","Sewanee Univ. of the South",NA,NA,"Sewanee Univ. of the South @ Trinity (TX)",NA,NA
"3328",401435113,2022,11,"Lakeland University","Rockford",NA,NA,"Rockford @ Lakeland University",NA,NA
"3329",401426607,2022,11,"Western Kentucky","Rice",NA,NA,"Rice @ Western Kentucky",NA,NA
"3330",401432402,2022,11,"University of Mary","Bemidji State",NA,NA,"Bemidji State @ University of Mary",NA,NA
"3331",401432155,2022,11,"Wheeling Jesuit","Fairmont State",NA,NA,"Fairmont State @ Wheeling Jesuit",NA,NA
"3332",401431970,2022,11,"Emporia State","Northwest Missouri State",NA,NA,"Northwest Missouri State @ Emporia State",NA,NA
"3333",401431944,2022,11,"Missouri Western","Lincoln (MO)",NA,NA,"Lincoln (MO) @ Missouri Western",NA,NA
"3334",401431893,2022,11,"Midwestern State","Angelo State",NA,NA,"Angelo State @ Midwestern State",NA,NA
"3335",401431875,2022,11,"Barton College","Erskine",NA,NA,"Erskine @ Barton College",NA,NA
"3336",401431524,2022,11,"Quincy","William Jewell College",NA,NA,"William Jewell College @ Quincy",NA,NA
"3337",401431515,2022,11,"Missouri S&T","Southwest Baptist",NA,NA,"Southwest Baptist @ Missouri S&T",NA,NA
"3338",401432339,2022,11,"Edward Waters","Allen",NA,NA,"Allen @ Edward Waters",NA,NA
"3339",401431028,2022,11,"Texas Lutheran","Hardin-Simmons",NA,NA,"Hardin-Simmons @ Texas Lutheran",NA,NA
"3340",401431076,2022,11,"Carthage","Millikin",NA,NA,"Millikin @ Carthage",NA,NA
